2025-08-21 11:48:52,653 - INFO - 🛡️  === ULTRA-STABLE SHIPPING FEE CALCULATOR v3.0 ===
2025-08-21 11:48:52,653 - INFO - Mode: TEST
2025-08-21 11:48:52,653 - INFO - Ultra-conservative settings:
2025-08-21 11:48:52,653 - INFO -   - Batch size: 100
2025-08-21 11:48:52,653 - INFO -   - Chunk size: 1000
2025-08-21 11:48:52,653 - INFO -   - Connection check: every 100 records
2025-08-21 11:48:53,137 - INFO - ✅ Initial database connection successful
2025-08-21 11:48:56,228 - INFO - ✅ Backup created: *_backup_20250821_114853
2025-08-21 11:48:56,228 - INFO - 🔄 Starting ultra-stable processing...
2025-08-21 11:57:39,755 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.0s
2025-08-21 11:57:55,626 - INFO - 📊 Progress: 28,000 items, Last ID: 15280
2025-08-21 11:57:55,663 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.4s
2025-08-21 11:58:11,126 - INFO - 📊 Progress: 29,000 items, Last ID: 15762
2025-08-21 11:58:11,142 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.0s
2025-08-21 11:58:26,831 - INFO - 📊 Progress: 30,000 items, Last ID: 16245
2025-08-21 11:58:26,846 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.2s
2025-08-21 11:58:41,170 - INFO - 📊 Progress: 31,000 items, Last ID: 16697
2025-08-21 11:58:41,186 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.8s
2025-08-21 11:58:55,651 - INFO - 📊 Progress: 32,000 items, Last ID: 17164
2025-08-21 11:58:55,664 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 11:59:10,146 - INFO - 📊 Progress: 33,000 items, Last ID: 17686
2025-08-21 11:59:10,162 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 11:59:25,072 - INFO - 📊 Progress: 34,000 items, Last ID: 18288
2025-08-21 11:59:25,087 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.4s
2025-08-21 11:59:40,407 - INFO - 📊 Progress: 35,000 items, Last ID: 18898
2025-08-21 11:59:40,426 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.8s
2025-08-21 11:59:55,018 - INFO - 📊 Progress: 36,000 items, Last ID: 19484
2025-08-21 11:59:55,032 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.1s
2025-08-21 12:00:10,229 - INFO - 📊 Progress: 37,000 items, Last ID: 20109
2025-08-21 12:00:10,245 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.7s
2025-08-21 12:00:25,154 - INFO - 📊 Progress: 38,000 items, Last ID: 20714
2025-08-21 12:00:25,168 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.4s
2025-08-21 12:00:39,718 - INFO - 📊 Progress: 39,000 items, Last ID: 21340
2025-08-21 12:00:39,742 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.1s
2025-08-21 12:00:54,246 - INFO - 📊 Progress: 40,000 items, Last ID: 21949
2025-08-21 12:00:54,265 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 12:01:08,794 - INFO - 📊 Progress: 41,000 items, Last ID: 22521
2025-08-21 12:01:08,810 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 12:01:22,974 - INFO - 📊 Progress: 42,000 items, Last ID: 23113
2025-08-21 12:01:22,989 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.7s
2025-08-21 12:01:38,526 - INFO - 📊 Progress: 43,000 items, Last ID: 23730
2025-08-21 12:01:38,541 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.0s
2025-08-21 12:01:52,969 - INFO - 📊 Progress: 44,000 items, Last ID: 24348
2025-08-21 12:01:52,984 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.9s
2025-08-21 12:02:07,631 - INFO - 📊 Progress: 45,000 items, Last ID: 24968
2025-08-21 12:02:07,645 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.1s
2025-08-21 12:02:21,746 - INFO - 📊 Progress: 46,000 items, Last ID: 25598
2025-08-21 12:02:21,763 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.6s
2025-08-21 12:02:36,845 - INFO - 📊 Progress: 47,000 items, Last ID: 26458
2025-08-21 12:02:36,859 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.6s
2025-08-21 12:02:51,312 - INFO - 📊 Progress: 48,000 items, Last ID: 27085
2025-08-21 12:02:51,327 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.9s
2025-08-21 12:03:04,948 - INFO - 📊 Progress: 49,000 items, Last ID: 27685
2025-08-21 12:03:04,963 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.1s
2025-08-21 12:03:18,782 - INFO - 📊 Progress: 50,000 items, Last ID: 28301
2025-08-21 12:03:18,795 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.3s
2025-08-21 12:03:33,296 - INFO - 📊 Progress: 51,000 items, Last ID: 28937
2025-08-21 12:03:33,313 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 12:03:47,967 - INFO - 📊 Progress: 52,000 items, Last ID: 29566
2025-08-21 12:03:47,982 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.1s
2025-08-21 12:04:01,400 - INFO - 📊 Progress: 53,000 items, Last ID: 30192
2025-08-21 12:04:01,417 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.9s
2025-08-21 12:04:15,995 - INFO - 📊 Progress: 54,000 items, Last ID: 30808
2025-08-21 12:04:16,011 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.1s
2025-08-21 12:04:30,254 - INFO - 📊 Progress: 55,000 items, Last ID: 31389
2025-08-21 12:04:30,269 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.7s
2025-08-21 12:04:44,076 - INFO - 📊 Progress: 56,000 items, Last ID: 31997
2025-08-21 12:04:44,092 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.3s
2025-08-21 12:04:57,183 - INFO - 📊 Progress: 57,000 items, Last ID: 32606
2025-08-21 12:04:57,198 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.6s
2025-08-21 12:05:11,287 - INFO - 📊 Progress: 58,000 items, Last ID: 33210
2025-08-21 12:05:11,305 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.6s
2025-08-21 12:05:24,683 - INFO - 📊 Progress: 59,000 items, Last ID: 33831
2025-08-21 12:05:24,697 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.9s
2025-08-21 12:05:38,314 - INFO - 📊 Progress: 60,000 items, Last ID: 34439
2025-08-21 12:05:38,331 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.1s
2025-08-21 12:05:51,643 - INFO - 📊 Progress: 61,000 items, Last ID: 35073
2025-08-21 12:05:51,660 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.8s
2025-08-21 12:06:05,252 - INFO - 📊 Progress: 62,000 items, Last ID: 35701
2025-08-21 12:06:05,267 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.1s
2025-08-21 12:06:18,878 - INFO - 📊 Progress: 63,000 items, Last ID: 36329
2025-08-21 12:06:18,894 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.1s
2025-08-21 12:06:31,817 - INFO - 📊 Progress: 64,000 items, Last ID: 36965
2025-08-21 12:06:31,834 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.4s
2025-08-21 12:06:44,880 - INFO - 📊 Progress: 65,000 items, Last ID: 37608
2025-08-21 12:06:44,897 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.5s
2025-08-21 12:06:58,343 - INFO - 📊 Progress: 66,000 items, Last ID: 38251
2025-08-21 12:06:58,357 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.9s
2025-08-21 12:07:12,193 - INFO - 📊 Progress: 67,000 items, Last ID: 38890
2025-08-21 12:07:12,207 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.3s
2025-08-21 12:07:25,451 - INFO - 📊 Progress: 68,000 items, Last ID: 39500
2025-08-21 12:07:25,467 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.7s
2025-08-21 12:07:38,453 - INFO - 📊 Progress: 69,000 items, Last ID: 40108
2025-08-21 12:07:38,480 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.5s
2025-08-21 12:07:51,255 - INFO - 📊 Progress: 70,000 items, Last ID: 40728
2025-08-21 12:07:51,269 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:08:04,542 - INFO - 📊 Progress: 71,000 items, Last ID: 41361
2025-08-21 12:08:05,212 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.4s
2025-08-21 12:08:18,488 - INFO - 📊 Progress: 72,000 items, Last ID: 41980
2025-08-21 12:08:18,507 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.8s
2025-08-21 12:08:31,355 - INFO - 📊 Progress: 73,000 items, Last ID: 42593
2025-08-21 12:08:31,370 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:08:44,191 - INFO - 📊 Progress: 74,000 items, Last ID: 43217
2025-08-21 12:08:44,205 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:08:56,996 - INFO - 📊 Progress: 75,000 items, Last ID: 43840
2025-08-21 12:08:57,013 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:09:10,366 - INFO - 📊 Progress: 76,000 items, Last ID: 44462
2025-08-21 12:09:10,380 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.8s
2025-08-21 12:09:23,206 - INFO - 📊 Progress: 77,000 items, Last ID: 45097
2025-08-21 12:09:23,220 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:09:36,047 - INFO - 📊 Progress: 78,000 items, Last ID: 45722
2025-08-21 12:09:36,073 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:09:49,248 - INFO - 📊 Progress: 79,000 items, Last ID: 46346
2025-08-21 12:09:49,264 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.7s
2025-08-21 12:10:02,425 - INFO - 📊 Progress: 80,000 items, Last ID: 46974
2025-08-21 12:10:02,442 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.7s
2025-08-21 12:10:14,773 - INFO - 📊 Progress: 81,000 items, Last ID: 47596
2025-08-21 12:10:14,788 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.8s
2025-08-21 12:10:27,622 - INFO - 📊 Progress: 82,000 items, Last ID: 50244
2025-08-21 12:10:27,638 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:10:40,223 - INFO - 📊 Progress: 83,000 items, Last ID: 51631
2025-08-21 12:10:40,239 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.1s
2025-08-21 12:10:52,067 - INFO - 📊 Progress: 84,000 items, Last ID: 53755
2025-08-21 12:10:52,082 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.3s
2025-08-21 12:11:04,164 - INFO - 📊 Progress: 85,000 items, Last ID: 55383
2025-08-21 12:11:04,180 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.6s
2025-08-21 12:11:17,294 - INFO - 📊 Progress: 86,000 items, Last ID: 56720
2025-08-21 12:11:17,311 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.6s
2025-08-21 12:11:30,510 - INFO - 📊 Progress: 87,000 items, Last ID: 57524
2025-08-21 12:11:30,525 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.7s
2025-08-21 12:11:43,202 - INFO - 📊 Progress: 88,000 items, Last ID: 58317
2025-08-21 12:11:43,223 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.2s
2025-08-21 12:11:55,692 - INFO - 📊 Progress: 89,000 items, Last ID: 60072
2025-08-21 12:11:55,707 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.9s
2025-08-21 12:12:08,143 - INFO - 📊 Progress: 90,000 items, Last ID: 60896
2025-08-21 12:12:08,303 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.1s
2025-08-21 12:12:20,539 - INFO - 📊 Progress: 91,000 items, Last ID: 62358
2025-08-21 12:12:20,554 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.7s
2025-08-21 12:12:32,757 - INFO - 📊 Progress: 92,000 items, Last ID: 67299
2025-08-21 12:12:32,770 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.7s
2025-08-21 12:12:45,678 - INFO - 📊 Progress: 93,000 items, Last ID: 68356
2025-08-21 12:12:45,701 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.4s
2025-08-21 12:12:58,098 - INFO - 📊 Progress: 94,000 items, Last ID: 70267
2025-08-21 12:12:58,112 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.9s
2025-08-21 12:13:11,683 - INFO - 📊 Progress: 95,000 items, Last ID: 73859
2025-08-21 12:13:11,700 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.1s
2025-08-21 12:13:23,889 - INFO - 📊 Progress: 96,000 items, Last ID: 75347
2025-08-21 12:13:23,907 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 11.7s
2025-08-21 12:13:36,646 - INFO - 📊 Progress: 97,000 items, Last ID: 76973
2025-08-21 12:13:36,662 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.2s
2025-08-21 12:13:53,364 - INFO - 📊 Progress: 98,000 items, Last ID: 78565
2025-08-21 12:13:53,382 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.2s
2025-08-21 12:14:06,101 - INFO - 📊 Progress: 99,000 items, Last ID: 80298
2025-08-21 12:14:06,133 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.2s
2025-08-21 12:14:18,912 - INFO - 📊 Progress: 100,000 items, Last ID: 82538
2025-08-21 12:14:18,930 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 12.3s
2025-08-21 12:14:33,596 - INFO - 📊 Progress: 101,000 items, Last ID: 84875
2025-08-21 12:14:33,617 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.2s
2025-08-21 12:14:48,312 - INFO - 📊 Progress: 102,000 items, Last ID: 85911
2025-08-21 12:14:48,326 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.2s
2025-08-21 12:15:03,113 - INFO - 📊 Progress: 103,000 items, Last ID: 86991
2025-08-21 12:15:03,129 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.3s
2025-08-21 12:15:16,945 - INFO - 📊 Progress: 104,000 items, Last ID: 93039
2025-08-21 12:15:16,963 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 13.3s
2025-08-21 12:15:32,803 - INFO - 📊 Progress: 105,000 items, Last ID: 95273
2025-08-21 12:15:32,829 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.4s
2025-08-21 12:15:47,921 - INFO - 📊 Progress: 106,000 items, Last ID: 99670
2025-08-21 12:15:47,989 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.6s
2025-08-21 12:16:06,859 - INFO - 📊 Progress: 107,000 items, Last ID: 101387
2025-08-21 12:16:06,881 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.4s
2025-08-21 12:16:23,150 - INFO - 📊 Progress: 108,000 items, Last ID: 102938
2025-08-21 12:16:23,169 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.8s
2025-08-21 12:16:40,553 - INFO - 📊 Progress: 109,000 items, Last ID: 104478
2025-08-21 12:16:40,597 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.9s
2025-08-21 12:17:12,627 - INFO - 📊 Progress: 110,000 items, Last ID: 106065
2025-08-21 12:17:12,643 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 31.5s
2025-08-21 12:17:34,255 - INFO - 📊 Progress: 111,000 items, Last ID: 107627
2025-08-21 12:17:34,273 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 21.1s
2025-08-21 12:17:53,040 - INFO - 📊 Progress: 112,000 items, Last ID: 110950
2025-08-21 12:17:53,057 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.3s
2025-08-21 12:18:17,519 - INFO - 📊 Progress: 113,000 items, Last ID: 112472
2025-08-21 12:18:17,553 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 24.0s
2025-08-21 12:18:34,501 - INFO - 📊 Progress: 114,000 items, Last ID: 114134
2025-08-21 12:18:34,521 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.4s
2025-08-21 12:18:49,324 - INFO - 📊 Progress: 115,000 items, Last ID: 115678
2025-08-21 12:18:49,342 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.3s
2025-08-21 12:19:10,206 - INFO - 📊 Progress: 116,000 items, Last ID: 120609
2025-08-21 12:19:10,240 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.4s
2025-08-21 12:19:33,729 - INFO - 📊 Progress: 117,000 items, Last ID: 121848
2025-08-21 12:19:33,771 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 23.0s
2025-08-21 12:19:55,082 - INFO - 📊 Progress: 118,000 items, Last ID: 128962
2025-08-21 12:19:55,098 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.8s
2025-08-21 12:20:15,985 - INFO - 📊 Progress: 119,000 items, Last ID: 130793
2025-08-21 12:20:16,002 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.4s
2025-08-21 12:20:37,419 - INFO - 📊 Progress: 120,000 items, Last ID: 132397
2025-08-21 12:20:37,438 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 20.9s
2025-08-21 12:20:56,392 - INFO - 📊 Progress: 121,000 items, Last ID: 133826
2025-08-21 12:20:56,411 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.5s
2025-08-21 12:21:19,631 - INFO - 📊 Progress: 122,000 items, Last ID: 135087
2025-08-21 12:21:19,649 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 22.7s
2025-08-21 12:21:37,439 - INFO - 📊 Progress: 123,000 items, Last ID: 136321
2025-08-21 12:21:37,456 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 17.3s
2025-08-21 12:22:02,622 - INFO - 📊 Progress: 124,000 items, Last ID: 137912
2025-08-21 12:22:02,638 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 24.7s
2025-08-21 12:22:20,550 - INFO - 📊 Progress: 125,000 items, Last ID: 140698
2025-08-21 12:22:20,581 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 17.4s
2025-08-21 12:22:39,260 - INFO - 📊 Progress: 126,000 items, Last ID: 143501
2025-08-21 12:22:39,284 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 18.2s
2025-08-21 12:22:57,385 - INFO - 📊 Progress: 127,000 items, Last ID: 144840
2025-08-21 12:22:57,404 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 17.6s
2025-08-21 12:23:13,598 - INFO - 📊 Progress: 128,000 items, Last ID: 146353
2025-08-21 12:23:13,620 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.7s
2025-08-21 12:23:30,064 - INFO - 📊 Progress: 129,000 items, Last ID: 147928
2025-08-21 12:23:30,081 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.9s
2025-08-21 12:23:50,114 - INFO - 📊 Progress: 130,000 items, Last ID: 152309
2025-08-21 12:23:50,130 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 19.5s
2025-08-21 12:24:07,193 - INFO - 📊 Progress: 131,000 items, Last ID: 154978
2025-08-21 12:24:07,214 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 16.6s
2025-08-21 12:24:23,578 - INFO - 📊 Progress: 132,000 items, Last ID: 161676
2025-08-21 12:24:23,598 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.9s
2025-08-21 12:24:38,563 - INFO - 📊 Progress: 133,000 items, Last ID: 175262
2025-08-21 12:24:38,579 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.5s
2025-08-21 12:24:53,071 - INFO - 📊 Progress: 134,000 items, Last ID: 178378
2025-08-21 12:24:53,091 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 14.0s
2025-08-21 12:25:09,361 - INFO - 📊 Progress: 135,000 items, Last ID: 180012
2025-08-21 12:25:09,380 - INFO - ✅ Chunk committed: 1,000 processed, 1,000 updated in 15.8s
2025-08-21 12:25:15,554 - INFO - ✅ Chunk committed: 326 processed, 326 updated in 5.7s
2025-08-21 12:25:16,085 - INFO - 📊 Final shipping fee stats:
2025-08-21 12:25:16,085 - INFO -    Processed: 135,326
2025-08-21 12:25:16,085 - INFO -    Updated: 135,326
2025-08-21 12:25:16,085 - INFO -    Errors: 0
2025-08-21 12:25:16,086 - INFO -    Recoveries: 0
2025-08-21 12:25:16,086 - INFO - 🚚 Processing delivery fees with recovery...
2025-08-21 12:25:16,086 - ERROR - ❌ Delivery processing attempt 1 failed: Transaction already in progress
2025-08-21 12:25:16,097 - WARNING - 🔄 Attempting database reconnection...
2025-08-21 12:25:18,205 - INFO - ✅ Database reconnected successfully (attempt 1)
2025-08-21 12:37:59,221 - INFO - ✅ Delivery fees updated: 45,003/45,003
2025-08-21 12:37:59,236 - INFO - 📄 Final report saved: production_logs/ultra_stable_report_20250821_123759.md
2025-08-21 12:37:59,236 - INFO - 🎉 === ULTRA-STABLE PROCESSING COMPLETED ===
