"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
1462532,11,9,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.77,0,"No","No","No","Yes","No","No"
3167671,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
1257711,8,8,0,0,0,50,0,2,4,6,7,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
1708710,3,8,0,0,0,0,0,0,0,0,1,"No",0,0.37,0.38,0,"No","No","No","Yes","No","No"
1797839,144,8,6,173,431,665,93,321,725,1152,73,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
1281762,2,4,0,0,0,1,0,0,1,2,0,"No",0,0.69,0.68,0,"No","No","No","Yes","No","No"
1706196,4,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.96,0,"Yes","No","No","Yes","No","No"
1496939,9,8,0,0,0,0,0,0,0,0,0,"No",0,0.46,0.45,0,"Yes","No","No","Yes","No","No"
3035979,0,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2033371,43,4,0,0,0,0,1,4,8,11,0,"No",0,0,0,0,"Yes","No","No","Yes","No","No"
2247821,5,8,0,0,0,0,0,0,1,2,1,"No",0,0.74,0.82,0,"No","No","Yes","Yes","No","No"
3179211,173,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
3227054,72,4,0,4,4,4,1,2,2,2,1,"No",0,0.73,0.78,0,"No","No","Yes","Yes","No","No"
1557093,0,8,0,10,20,20,1,5,11,13,1,"No",0,0.9,0.87,0,"No","No","No","Yes","No","Yes"
3084122,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
3128819,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.85,0,"No","No","No","Yes","No","No"
1814486,0,2,0,8,16,24,1,3,13,20,0,"No",0,0.6,0.78,0,"No","No","No","Yes","No","Yes"
1475859,1471,8,257,988,1951,2914,379,1077,2078,3261,488,"No",0,0.97,0.95,0,"No","No","No","Yes","No","No"
1984749,11,8,2,7,15,29,1,8,27,48,12,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
3115953,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2215186,9,8,0,0,0,0,0,0,0,3,1,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
1966174,10,2,0,0,0,0,0,2,2,3,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
1971540,2,8,2,0,3,5,0,1,4,6,1,"No",0,0.9,0.9,0,"No","No","No","Yes","No","No"
2258439,8,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
2866467,95,8,17,0,0,31,0,7,54,73,13,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
3023870,0,12,0,5,7,9,2,3,6,10,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","Yes"
2313769,7,2,0,0,5,5,0,1,6,8,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1412004,3,2,3,7,11,11,1,1,1,1,1,"No",0,0.78,0.88,0,"Yes","No","No","Yes","No","No"
1279477,0,0,0,3,5,6,2,4,5,6,1,"No",0,0,0,0,"No","No","Yes","Yes","No","Yes"
1164281,1,8,0,0,0,0,0,1,1,1,0,"No",0,0.98,0.95,0,"No","No","No","Yes","No","No"
1664282,9,12,0,0,0,0,0,0,0,0,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1408065,-287,NA,0,0,0,0,83,599,1457,2268,503,"No",0,-99,-99,0,"No","No","No","No","No","No"
3064539,12,8,0,0,0,0,0,0,0,0,0,"No",0,0.9,0.94,0,"No","No","No","Yes","No","No"
3075689,156,8,0,0,0,0,1,10,17,31,6,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
1386483,0,2,0,36,72,108,10,25,59,83,0,"No",0,0.94,0.9,0,"No","No","No","Yes","No","Yes"
3275926,247,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2874630,12,2,0,20,20,20,0,0,0,0,1,"No",0,0.86,0.89,0,"Yes","No","No","Yes","No","No"
1717785,0,2,2,14,21,28,12,17,22,34,1,"No",0,0.98,0.96,0,"No","No","No","Yes","No","Yes"
2860195,54,8,0,0,0,0,0,0,0,0,1,"No",0,0.93,0.96,0,"No","No","No","Yes","No","No"
2170006,402,8,0,0,0,0,26,83,151,233,56,"No",0,0.9,0.95,0,"No","No","No","Yes","No","No"
1776303,0,9,0,7,13,16,3,6,9,12,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","Yes"
1775788,13,2,0,10,20,25,3,8,14,19,1,"No",0,0.93,0.83,0,"No","No","No","Yes","No","No"
1400235,157,8,48,0,18,63,77,121,268,440,58,"No",0,0.79,0.66,0,"No","No","No","Yes","No","No"
2166802,73,8,0,48,101,154,7,44,69,124,36,"No",0,1,0.87,0,"No","No","No","Yes","No","No"
1176153,12,2,0,0,0,0,0,0,0,0,0,"No",0,0.19,0.16,0,"Yes","No","Yes","Yes","No","No"
3196460,104,NA,0,0,0,0,1,2,2,3,1,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1831960,2,10,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2297090,26,9,0,0,0,0,1,3,3,3,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2280471,3,12,0,6,11,15,3,10,25,38,0,"No",0,0.94,0.88,0,"No","No","No","Yes","No","Yes"
1824578,9,8,0,0,0,0,0,0,0,0,0,"No",0,0.81,0.82,0,"No","No","No","Yes","No","No"
2270833,9,8,0,0,0,0,0,1,8,9,1,"No",0,0.08,0.03,0,"No","No","No","Yes","No","No"
2201497,2,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
3174920,2,NA,0,0,0,0,4,20,42,69,3,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1572714,59,8,0,0,0,0,1,1,3,7,1,"No",0,0.93,0.85,0,"No","No","No","Yes","No","No"
1277454,53,4,0,0,0,0,0,0,0,0,0,"No",0,0.79,0.66,0,"No","No","No","Yes","No","No"
1783139,14,8,0,10,16,26,0,9,25,43,3,"Yes",1,1,0.87,0,"No","No","No","Yes","No","No"
1884975,98,12,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
3051284,1115,8,977,3860,10940,16300,1213,4568,11596,17826,750,"No",0,0.85,0.83,0,"No","No","Yes","Yes","No","No"
2903509,27,8,85,120,372,540,53,167,405,649,31,"No",0,0.98,0.96,0,"No","No","No","Yes","No","No"
1735668,7,8,0,144,144,144,3,10,19,28,2,"No",0,1,0.87,0,"No","No","Yes","Yes","No","No"
1727613,85,4,1,7,42,63,14,39,74,128,12,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2961283,8,8,0,0,0,0,0,0,1,1,0,"No",0,0.79,0.87,0,"Yes","No","No","Yes","No","No"
2269450,0,8,0,13,25,31,3,10,14,20,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1135781,-4,8,0,96,96,144,12,42,71,90,0,"No",0,0.96,0.83,4,"No","No","No","Yes","No","Yes"
1151809,1,2,0,0,0,0,0,0,0,0,0,"No",0,0.77,0.89,0,"Yes","No","No","Yes","No","No"
1530403,1060,8,0,0,0,0,4,24,56,70,0,"No",0,1,0.83,0,"No","No","No","Yes","No","No"
2028355,0,8,0,4,4,5,1,5,9,13,1,"No",1,0.82,0.75,0,"No","No","No","Yes","No","Yes"
1531620,29,8,8,40,85,121,9,42,62,106,21,"No",0,0.83,0.83,0,"No","No","No","Yes","No","No"
2194094,68,2,0,0,0,0,2,7,12,20,2,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
1411319,30,12,0,0,0,0,1,1,4,6,0,"No",0,0.78,0.75,0,"No","No","No","Yes","No","No"
2967026,63,12,1,0,100,100,7,25,67,109,9,"No",0,0.94,0.87,0,"No","No","No","Yes","No","No"
1469189,5,2,0,0,0,2,0,1,5,6,0,"No",0,0.42,0.36,0,"No","No","No","Yes","No","No"
1555169,5,8,0,20,40,60,4,16,36,56,7,"No",0,0.94,0.97,0,"No","No","No","Yes","No","Yes"
2823934,5,2,0,16,32,40,6,18,32,44,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1439465,3,12,0,6,14,14,2,5,13,20,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1391202,92,10,26,72,72,96,11,43,95,152,19,"No",0,0.69,0.8,0,"No","No","No","Yes","No","No"
2939902,11,2,0,2,4,6,0,3,8,10,0,"No",0,0.87,0.92,0,"No","No","No","Yes","No","No"
1813913,472,8,0,0,0,0,0,0,0,0,2,"No",0,1,1,0,"No","No","No","Yes","No","No"
1463921,0,12,0,6,7,7,6,6,6,6,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","Yes"
1428168,0,2,2,0,0,0,0,0,0,0,0,"No",0,0.99,0.98,0,"Yes","No","No","Yes","No","No"
1706354,398,8,67,624,840,1128,67,246,505,712,76,"No",0,0.94,0.97,0,"No","No","No","Yes","No","No"
1833688,198,12,0,0,0,0,0,0,3,6,0,"No",0,0.57,0.69,0,"No","No","Yes","Yes","No","No"
1829232,6,2,0,40,40,40,1,3,7,7,0,"No",0,0.6,0.49,0,"Yes","No","Yes","Yes","No","No"
1663016,73,2,108,103,235,391,50,147,292,373,49,"No",0,0.91,0.86,0,"No","No","No","Yes","No","No"
1225701,207,8,169,635,1399,2041,189,540,1204,1982,139,"No",0,0.87,0.63,0,"No","No","No","Yes","No","No"
1388394,44,4,0,0,0,0,1,3,3,3,1,"No",0,0.24,0.14,0,"Yes","No","No","Yes","No","No"
3061533,2,12,0,0,0,0,0,0,0,0,1,"No",0,0.73,0.79,0,"Yes","No","Yes","Yes","No","No"
1396391,0,8,0,2,2,2,0,0,0,0,0,"No",0,0.42,0.36,0,"Yes","No","No","Yes","No","Yes"
1159002,1,9,0,1,1,2,2,2,3,4,1,"No",0,0.98,0.9,0,"No","No","No","Yes","No","No"
2016375,86,8,0,0,0,0,6,20,23,24,7,"No",0,0.57,0.74,0,"No","No","No","Yes","No","No"
3082619,0,8,0,21,31,42,3,9,20,30,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
2178971,22,9,0,0,0,6,0,4,16,18,0,"No",0,0.94,0.79,0,"No","No","No","Yes","No","No"
2170137,1,8,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
3145373,12,8,2,7,15,19,1,2,12,23,5,"No",0,0.83,0.7,0,"No","No","No","Yes","No","No"
1896626,-1,2,0,4,5,6,7,7,11,11,2,"No",0,0,0,1,"No","No","No","Yes","No","Yes"
2267577,151,0,0,0,0,400,0,0,0,0,0,"No",0,0,0,0,"No","No","No","Yes","No","No"
2043964,38,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
1987366,11,2,0,0,2,3,0,0,0,0,1,"No",0,0.99,0.98,0,"Yes","No","No","Yes","No","No"
2196983,14,2,0,46,46,46,5,10,10,10,1,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1115707,10,8,14,11,11,11,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
1508398,12,8,0,0,0,0,0,0,0,0,0,"No",0,0.51,0.53,0,"Yes","No","No","Yes","No","No"
1180892,4,2,3,0,0,0,0,0,0,0,1,"No",0,0.55,0.55,0,"Yes","No","No","Yes","No","No"
1710429,192,15,88,287,351,479,86,263,516,785,130,"No",0,0.93,0.92,0,"No","No","No","Yes","No","No"
3072338,0,2,19,30,30,30,0,0,0,0,2,"No",0,0.85,0.8,0,"Yes","No","Yes","Yes","No","No"
1843719,403,8,0,800,1400,1900,231,710,1239,1834,224,"No",0,0.82,0.78,0,"No","No","No","Yes","No","No"
1597387,15,2,0,17,30,45,8,16,29,38,0,"No",0,0.91,0.85,0,"Yes","No","No","Yes","No","No"
1587578,12,2,0,7,21,42,4,12,27,44,0,"No",0,0.8,0.87,0,"No","No","No","Yes","No","No"
1557311,46,8,12,24,42,60,20,43,81,128,19,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
1795316,0,4,0,1,1,1,0,0,0,0,0,"No",0,0.68,0.66,0,"Yes","No","No","Yes","No","No"
1951962,56,2,0,0,0,0,7,12,70,88,0,"No",0,1,1,0,"No","No","No","Yes","No","No"
3274770,2,8,0,0,0,1,0,0,1,3,1,"No",0,0.83,0.85,0,"No","No","No","Yes","No","No"
1681578,8,12,0,38,76,116,13,33,70,93,2,"No",0,0.51,0.51,0,"No","No","No","Yes","No","Yes"
3094610,617,8,24,0,0,400,93,274,496,724,111,"No",0,0.99,0.96,0,"No","No","No","Yes","No","No"
1363039,161,8,72,132,247,408,54,183,319,539,79,"No",0,0.91,0.91,0,"No","No","No","Yes","No","No"
1757682,655,NA,0,0,0,0,0,4,6,8,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
3133722,2,9,0,0,0,1,0,0,1,4,3,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
1698193,1,2,0,1,2,3,1,2,2,2,0,"No",0,0.81,0.82,0,"No","No","No","Yes","No","Yes"
3102037,38,9,12,28,64,100,8,36,79,119,0,"No",0,0.94,0.83,0,"No","No","No","Yes","No","No"
1259103,100,2,0,0,0,0,0,0,0,0,0,"No",0,0.38,0.64,0,"No","No","No","Yes","No","No"
3133919,0,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
2060753,0,2,0,4,28,28,0,0,0,0,0,"No",0,0.95,0.93,0,"No","No","No","Yes","No","No"
2311552,19,2,0,0,0,0,2,3,6,13,0,"No",0,0.36,0.44,0,"No","No","Yes","Yes","No","No"
1588041,2,0,0,11,24,34,6,14,30,40,1,"No",0,0,0,0,"No","No","Yes","No","No","Yes"
1667698,97,8,0,0,0,0,0,0,0,0,2,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
1632600,18,8,0,0,20,20,2,4,19,24,1,"No",0,0.94,0.97,0,"No","No","No","Yes","No","No"
1186712,11,8,0,0,0,0,4,10,17,19,0,"No",0,-99,0,0,"Yes","No","No","No","No","No"
2052043,35,4,0,0,0,0,0,1,1,3,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1288332,1,NA,1,0,0,0,4,10,29,40,1,"No",0,-99,-99,0,"No","No","Yes","No","No","Yes"
1199088,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","No"
2818990,56,8,0,0,0,0,0,7,29,73,0,"No",0,0.96,0.96,0,"No","No","No","Yes","No","No"
1761439,2,2,0,2,3,3,1,2,2,2,0,"No",0,0.97,0.92,0,"No","No","No","Yes","No","Yes"
2260001,1734,NA,257,0,0,0,1065,3516,6771,10160,1035,"No",0,-99,-99,0,"No","No","Yes","No","No","No"
1163114,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.79,0,"Yes","No","Yes","Yes","No","No"
1522792,50,15,2,58,82,142,14,58,113,157,42,"No",0,0.84,0.77,0,"No","No","Yes","Yes","No","No"
1544240,150,8,6,38,72,106,20,61,108,175,27,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
1380682,210,2,20,245,565,827,141,352,622,871,100,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
1981075,23,8,0,200,300,360,38,99,181,289,41,"Yes",0,1,0.88,1,"No","No","No","Yes","No","Yes"
1745185,86,9,81,0,0,210,6,18,44,57,10,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
3165305,135,12,14,61,174,232,59,148,287,412,35,"No",0,0.73,0.7,1,"No","No","No","Yes","No","No"
2047756,100,2,0,0,0,0,145,204,239,281,88,"No",0,0.43,0.64,0,"No","No","No","Yes","No","Yes"
1827357,0,2,0,7,57,57,0,0,0,0,2,"No",0,0.27,0.12,0,"Yes","No","No","Yes","No","No"
2002630,15,2,18,0,0,9,1,1,1,1,0,"No",0,0.24,0.26,0,"Yes","No","No","Yes","No","No"
3018760,338,8,18,0,0,700,41,116,201,341,50,"No",0,0.63,0.76,0,"No","No","No","Yes","No","No"
2054948,53,0,4,78,158,158,9,39,61,105,15,"No",0,0,0,0,"No","No","No","No","No","No"
2108554,18,9,0,0,0,0,0,0,1,1,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
1689019,31,2,25,72,144,204,70,152,252,334,19,"No",0,0.97,0.94,13,"No","No","No","Yes","No","No"
1333874,0,12,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
2945959,969,8,128,0,0,1500,142,346,676,878,86,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2058484,2,8,0,15,31,39,11,18,28,41,1,"No",0,0.76,0.78,0,"No","No","No","Yes","No","Yes"
1858496,57,8,0,63,111,143,7,43,95,162,23,"No",0,0.17,0.33,0,"No","No","No","Yes","No","No"
1125493,4,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.69,0,"No","No","No","Yes","No","No"
3216593,2,12,0,0,0,0,0,0,0,0,1,"No",0,0.77,0.73,0,"No","No","No","Yes","No","No"
2250746,3,8,0,52,52,52,0,0,2,2,0,"No",0,0.5,0.52,0,"Yes","No","No","Yes","No","No"
1985821,40,4,2,0,0,0,6,11,27,47,3,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
3241452,67,NA,0,0,0,0,9,9,9,9,3,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1414258,5532,8,0,0,0,0,344,1196,3316,4532,268,"No",0,0.63,0.78,0,"No","No","No","Yes","No","No"
3080189,48,8,13,89,173,248,38,97,137,236,27,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
1971989,11,2,0,0,0,0,0,0,0,0,0,"No",0,0.77,0.88,0,"No","No","No","Yes","No","No"
2960212,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.22,0.16,0,"No","No","No","Yes","No","No"
1902396,676,8,0,0,0,0,1,7,16,32,11,"No",0,0.5,0.53,0,"No","No","No","Yes","No","No"
2189988,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
1506781,93,8,0,41,41,45,7,26,80,95,0,"No",27,0.71,0.7,0,"No","No","No","Yes","No","No"
3267265,193,8,5,94,233,329,39,131,284,570,50,"No",16,0.4,0.41,0,"No","No","No","Yes","No","No"
1771361,93,2,0,0,0,0,0,11,13,20,0,"No",0,0.99,0.99,0,"Yes","No","No","Yes","No","No"
1474321,7,9,0,0,0,0,0,0,0,2,1,"No",0,0.43,0.45,0,"No","No","No","Yes","No","No"
1506510,0,8,0,0,0,0,0,10,18,37,2,"No",0,1,1,0,"Yes","No","No","Yes","No","No"
1611322,3334,8,0,0,0,0,0,8,8,9,3,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
1762928,3,2,0,13,25,41,10,34,70,71,0,"No",0,0.78,0.86,0,"No","No","No","Yes","No","Yes"
1434267,-25,8,1728,3264,4248,6096,2448,4252,6430,10679,762,"No",0,0.98,0.94,324,"No","No","No","Yes","No","No"
1465330,1,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1822907,214,8,120,264,528,768,79,299,565,884,104,"No",0,0.96,0.96,0,"No","No","No","Yes","No","No"
2925545,85,2,31,100,300,400,85,204,324,433,47,"No",0,0.91,0.85,0,"No","No","No","Yes","No","No"
1339958,0,8,0,0,0,0,0,4,4,4,1,"No",0,0.96,0.97,0,"No","No","No","Yes","No","Yes"
2261772,164,2,74,314,568,838,97,286,556,775,100,"No",0,0.66,0.67,0,"No","No","Yes","Yes","No","No"
3205643,139,8,14,100,200,300,35,103,198,304,40,"No",0,0.93,0.97,0,"No","No","No","Yes","No","No"
3210424,73,NA,0,0,0,0,1,8,14,26,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1624637,4550,NA,0,0,0,0,0,21,134,157,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
3142099,2,4,0,0,0,0,0,0,0,1,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2259627,17,16,0,148,230,340,0,0,0,0,0,"No",0,0.79,0.67,0,"No","No","No","Yes","No","No"
1928656,4,4,0,2,5,5,0,0,0,0,0,"No",0,0.63,0.72,0,"Yes","No","No","Yes","No","No"
2115255,2,8,0,1,3,4,0,1,2,3,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","Yes"
2905971,8,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
1882923,2,NA,0,0,0,0,0,0,0,0,1,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1142569,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.63,0.63,0,"Yes","No","No","Yes","No","No"
1564865,4,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1281116,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","No"
1133224,19,12,20,40,60,100,1,24,49,65,21,"No",0,0.82,0.79,0,"Yes","No","Yes","No","No","Yes"
1455937,8,2,0,0,0,0,1,4,6,7,0,"No",0,0.76,0.78,0,"No","No","No","Yes","No","No"
1662161,-5,8,0,16,16,19,3,12,16,17,0,"No",0,0.62,0.62,5,"No","No","No","Yes","No","Yes"
2159164,3,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.79,0,"No","No","No","Yes","No","No"
2087373,50,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1961719,3,9,0,0,1,2,0,2,2,3,1,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1263688,1,9,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","Yes"
1915348,0,2,0,2,2,2,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","Yes"
2023685,2,8,0,6,6,6,1,2,6,9,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","Yes"
3035429,16,9,0,0,0,0,0,0,1,1,0,"No",0,0.88,0.81,0,"No","No","No","Yes","No","No"
1449654,10,8,0,0,0,0,0,0,0,0,2,"No",0,0.87,0.93,0,"No","No","No","Yes","No","No"
1633928,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.69,0.69,0,"Yes","No","No","Yes","No","No"
1205676,-213,8,0,542,542,542,0,301,464,470,0,"No",0,1,0.97,13,"No","No","No","Yes","No","Yes"
1780918,73,8,2,60,100,120,18,45,73,138,49,"No",0,0.48,0.57,0,"No","No","No","Yes","No","No"
2804826,2,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1624375,1250,12,0,550,550,550,0,0,0,0,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
2886760,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1332945,-95,NA,0,0,0,0,204,637,690,690,157,"No",0,-99,-99,0,"No","No","No","Yes","No","Yes"
1180431,0,2,0,138,138,138,0,0,0,0,2,"No",0,0,0,0,"No","No","No","Yes","No","Yes"
1211875,0,8,0,12,21,32,0,0,0,0,0,"No",0,0.85,0.87,0,"No","No","No","Yes","No","Yes"
2999510,2,8,0,0,0,0,0,0,0,0,1,"No",0,0.83,0.85,0,"No","No","No","Yes","No","No"
1921475,29,12,0,0,0,0,0,0,0,1,0,"No",0,0.86,0.94,0,"No","No","Yes","Yes","No","No"
1436691,698,8,15,0,0,0,43,134,291,456,68,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
2056474,14,12,0,0,0,0,1,1,6,15,0,"No",0,0.88,0.93,0,"No","No","No","Yes","No","No"
2206105,59,8,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.49,0,"No","No","No","Yes","No","No"
2203281,2,2,0,0,0,0,2,2,2,2,0,"No",0,0.44,0.48,0,"No","No","No","Yes","No","Yes"
1919856,77,6,0,0,0,0,0,3,4,6,2,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1652889,10,52,0,0,0,0,0,2,2,2,0,"No",0,-99,-99,0,"Yes","No","Yes","No","No","No"
1348103,0,8,0,238,440,634,0,0,0,0,24,"No",0,0.69,0.68,0,"Yes","No","No","Yes","No","Yes"
1600211,6,8,0,0,0,1,2,3,3,5,0,"No",0,0.86,0.85,0,"No","No","No","Yes","No","No"
1174932,7,8,0,0,0,1,0,1,3,3,0,"No",0,0.89,0.88,0,"No","No","No","Yes","No","No"
3139621,158,8,47,144,324,504,67,210,447,664,147,"No",0,0.86,0.84,0,"No","No","No","Yes","No","No"
2124636,2,8,0,34,43,43,4,8,14,25,0,"No",5,0.37,0.36,0,"No","No","No","Yes","No","Yes"
2106568,-1,8,4,18,21,24,9,16,22,28,6,"No",0,0.91,0.86,1,"No","No","No","Yes","No","No"
1345086,0,8,0,5,7,7,0,0,0,0,0,"No",0,0.46,0.35,0,"Yes","No","No","Yes","No","No"
3273581,11,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2055640,100,8,0,192,320,448,72,170,335,510,19,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
1697621,5661,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1408153,792,4,1000,500,1500,2500,315,1178,2256,3266,244,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
1339716,25,4,0,0,0,0,0,0,5,5,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","No"
2217340,1,8,0,9,18,18,7,11,20,26,4,"No",0,0.83,0.83,0,"No","No","No","Yes","No","Yes"
2068300,7,2,0,0,1,1,2,4,13,13,0,"No",0,0.17,0.17,0,"No","No","No","Yes","No","No"
1619602,188,8,52,1236,2196,3372,380,1261,2105,2937,257,"No",132,0.31,0.18,0,"No","No","No","Yes","No","No"
2009153,1,8,0,30,30,30,8,15,23,29,6,"No",0,1,0.41,0,"No","No","Yes","Yes","No","Yes"
1235638,9,8,0,0,0,0,0,0,0,0,0,"No",0,0.83,0.78,0,"No","No","No","Yes","No","No"
3259695,1,8,0,0,0,0,0,0,0,0,1,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2916809,27,8,0,0,0,0,1,2,7,9,1,"No",0,0.86,0.71,0,"No","No","No","Yes","No","No"
2121175,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1437623,113,NA,0,0,0,0,0,3,6,7,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1477440,23,NA,0,0,0,0,0,0,1,1,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1124666,261,NA,0,0,78,201,0,0,0,860,439,"No",0,-99,-99,0,"No","No","Yes","Yes","No","No"
2809705,32,8,0,0,0,0,1,2,5,7,0,"No",0,0.25,0.31,0,"No","No","No","Yes","No","No"
2034612,3,4,5,0,0,0,2,2,2,2,0,"No",0,0.73,0.78,0,"Yes","No","No","Yes","No","No"
